# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3724at7147	Complete	2L	18137931	18130776	-	1404.4	734	https://v10-1.orthodb.org/?query=3724at7147	Kelch repeat type 1
3746at7147	Complete	3L	7117930	7122951	+	1313.1	942	https://v10-1.orthodb.org/?query=3746at7147	Formin, FH2 domain
3753at7147	Complete	2R	12039118	12042580	+	2078.9	983	https://v10-1.orthodb.org/?query=3753at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3786at7147	Complete	X	9282949	9276127	-	1810.5	1231	https://v10-1.orthodb.org/?query=3786at7147	Armadillo-type fold
3789at7147	Complete	2R	17539321	17544106	+	975.6	842	https://v10-1.orthodb.org/?query=3789at7147	C2 domain
3831at7147	Complete	2L	443077	447240	+	1187.0	783	https://v10-1.orthodb.org/?query=3831at7147	FERM domain
3841at7147	Complete	2R	24401369	24394249	-	1510.7	857	https://v10-1.orthodb.org/?query=3841at7147	Protein kinase domain
3842at7147	Complete	2R	8939753	8934619	-	1236.7	956	https://v10-1.orthodb.org/?query=3842at7147	FANCI solenoid 2 domain
3861at7147	Complete	3R	23772762	23769042	-	1580.2	898	https://v10-1.orthodb.org/?query=3861at7147	ATP-dependent RNA helicase Ski2, C-terminal
3868at7147	Complete	X	13709392	13716883	+	789.4	376	https://v10-1.orthodb.org/?query=3868at7147	Peptidase M14, carboxypeptidase A
3869at7147	Complete	2R	16955155	16948718	-	794.2	742	https://v10-1.orthodb.org/?query=3869at7147	Paired amphipathic helix
3884at7147	Complete	2R	17419468	17414668	-	1403.8	956	https://v10-1.orthodb.org/?query=3884at7147	Sterile alpha motif domain
3915at7147	Complete	2R	19235515	19243317	+	2151.0	1247	https://v10-1.orthodb.org/?query=3915at7147	FERM domain
3921at7147	Complete	3R	6437655	6445698	+	1380.8	863	https://v10-1.orthodb.org/?query=3921at7147	Histone-lysine N-methyltransferase DOT1 domain
3935at7147	Complete	3R	24669543	24707407	+	2050.3	975	https://v10-1.orthodb.org/?query=3935at7147	Calcium-activated potassium channel BK, alpha subunit
3937at7147	Complete	3R	27263392	27257308	-	1460.5	908	https://v10-1.orthodb.org/?query=3937at7147	Zinc finger, MYM-type
4013at7147	Complete	2R	7688243	7677997	-	1683.3	881	https://v10-1.orthodb.org/?query=4013at7147	Leucine-rich repeat
4015at7147	Complete	3L	25103109	25114894	+	1039.7	705	https://v10-1.orthodb.org/?query=4015at7147	SET domain
4035at7147	Complete	3R	10838194	10844349	+	700.3	410	https://v10-1.orthodb.org/?query=4035at7147	Cadherin-like
4042at7147	Complete	3R	21775333	21770531	-	1765.6	886	https://v10-1.orthodb.org/?query=4042at7147	GPCR family 3, C-terminal
4053at7147	Complete	2L	8196815	8191141	-	1821.3	911	https://v10-1.orthodb.org/?query=4053at7147	Phosphorylase b kinase regulatory subunit
4076at7147	Complete	2R	23376914	23371907	-	895.5	769	https://v10-1.orthodb.org/?query=4076at7147	GRIP domain
4133at7147	Complete	X	8593495	8600625	+	2252.7	1230	https://v10-1.orthodb.org/?query=4133at7147	dDENN domain
4145at7147	Complete	4	136883	142789	+	1566.8	885	https://v10-1.orthodb.org/?query=4145at7147	P-type ATPase
4163at7147	Complete	2R	19491736	19487159	-	2005.5	1147	https://v10-1.orthodb.org/?query=4163at7147	WD40 repeat
4165at7147	Complete	3L	12736328	12740988	+	1492.4	914	https://v10-1.orthodb.org/?query=4165at7147	Immunoglobulin-like domain
4190at7147	Complete	X	15933541	15929350	-	1750.4	961	https://v10-1.orthodb.org/?query=4190at7147	Importin-beta, N-terminal domain
4208at7147	Complete	2L	2147643	2151435	+	1561.6	957	https://v10-1.orthodb.org/?query=4208at7147	tubulin-specific chaperone D
4218at7147	Complete	X	17746557	17751228	+	1209.7	761	https://v10-1.orthodb.org/?query=4218at7147	Ras GTPase-activating protein
4227at7147	Complete	2R	8893944	8898574	+	1436.3	848	https://v10-1.orthodb.org/?query=4227at7147	WD40-repeat-containing domain
4233at7147	Complete	3R	4381967	4386759	+	2002.6	1047	https://v10-1.orthodb.org/?query=4233at7147	Immunoglobulin-like domain
4244at7147	Complete	2R	9098593	9103116	+	1130.1	923	https://v10-1.orthodb.org/?query=4244at7147	Tetratricopeptide repeat
4262at7147	Complete	3L	1644957	1641199	-	2100.4	1060	https://v10-1.orthodb.org/?query=4262at7147	Coatomer subunit alpha
4270at7147	Complete	X	6805909	6811569	+	1643.6	839	https://v10-1.orthodb.org/?query=4270at7147	Coronin
4283at7147	Complete	2R	15869006	15864524	-	1216.1	1076	https://v10-1.orthodb.org/?query=4283at7147	Telomere-associated protein  Rif1
4291at7147	Complete	2R	23909697	23924906	+	1753.1	868	https://v10-1.orthodb.org/?query=4291at7147	K/Cl co-transporter
4293at7147	Complete	3L	1724095	1716317	-	1038.4	755	https://v10-1.orthodb.org/?query=4293at7147	EGF-like, conserved site
4298at7147	Complete	3R	23237200	23230457	-	1576.5	856	https://v10-1.orthodb.org/?query=4298at7147	Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase
4304at7147	Complete	3R	27606998	27599037	-	1703.1	964	https://v10-1.orthodb.org/?query=4304at7147	EGF-like, conserved site
4336at7147	Complete	X	16780029	16753467	-	1529.3	900	https://v10-1.orthodb.org/?query=4336at7147	Integrin alpha chain
4344at7147	Complete	X	16313881	16317610	+	897.9	803	https://v10-1.orthodb.org/?query=4344at7147	WASH complex subunit 7
4355at7147	Complete	3L	11788212	11775726	-	2229.6	1296	https://v10-1.orthodb.org/?query=4355at7147	Phosphatidylinositol 3-/4-kinase, catalytic domain
4382at7147	Complete	4	355466	348993	-	1720.7	875	https://v10-1.orthodb.org/?query=4382at7147	P-type ATPase
4396at7147	Complete	2R	24744266	24756085	+	974.2	537	https://v10-1.orthodb.org/?query=4396at7147	Ubiquitin specific protease, conserved site
4401at7147	Complete	X	12636160	12653200	+	552.3	309	https://v10-1.orthodb.org/?query=4401at7147	WD40 repeat
4408at7147	Complete	2L	13018056	13013617	-	1193.0	751	https://v10-1.orthodb.org/?query=4408at7147	ubiquitin conjugation factor E4 B
4416at7147	Complete	2L	19508186	19503131	-	1332.0	832	https://v10-1.orthodb.org/?query=4416at7147	Dbl homology (DH) domain
4451at7147	Complete	X	13624305	13619565	-	1105.6	771	https://v10-1.orthodb.org/?query=4451at7147	Uncharacterised domain NUC173
4453at7147	Complete	2L	753091	760910	+	1330.1	747	https://v10-1.orthodb.org/?query=4453at7147	GPCR family 3, C-terminal
4461at7147	Complete	2R	21482224	21486702	+	1219.2	846	https://v10-1.orthodb.org/?query=4461at7147	FYVE zinc finger
4496at7147	Complete	3L	15987718	15984388	-	1779.2	892	https://v10-1.orthodb.org/?query=4496at7147	DNA polymerase
4497at7147	Complete	3R	14574873	14570735	-	855.7	576	https://v10-1.orthodb.org/?query=4497at7147	Zinc finger C2H2 superfamily
4538at7147	Complete	2R	12556571	12563116	+	2030.3	1142	https://v10-1.orthodb.org/?query=4538at7147	Immunoglobulin-like domain
4541at7147	Complete	3L	8998454	9002126	+	1559.6	869	https://v10-1.orthodb.org/?query=4541at7147	HECT domain
4551at7147	Complete	3R	19039511	19044240	+	378.1	515	https://v10-1.orthodb.org/?query=4551at7147	nuclear receptor coactivator 6
4568at7147	Complete	X	16632936	16626165	-	1958.1	1134	https://v10-1.orthodb.org/?query=4568at7147	Protein kinase domain
4573at7147	Complete	3L	15158487	15154667	-	1202.7	761	https://v10-1.orthodb.org/?query=4573at7147	DNA mismatch repair protein MutS, core
4612at7147	Complete	3L	2608639	2601644	-	1352.5	689	https://v10-1.orthodb.org/?query=4612at7147	Immunoglobulin-like domain
4661at7147	Complete	2R	8583624	8573677	-	1062.9	594	https://v10-1.orthodb.org/?query=4661at7147	PAN/Apple domain
4736at7147	Complete	3R	5855908	5850523	-	1396.8	875	https://v10-1.orthodb.org/?query=4736at7147	Protein dispatched
4794at7147	Complete	3R	13052408	13056428	+	1809.3	974	https://v10-1.orthodb.org/?query=4794at7147	WD40/YVTN repeat-like-containing domain superfamily
4796at7147	Complete	3L	593425	598571	+	2104.8	1196	https://v10-1.orthodb.org/?query=4796at7147	Mediator complex, subunit Med14
4801at7147	Complete	X	1295054	1290448	-	1786.7	943	https://v10-1.orthodb.org/?query=4801at7147	Formin, FH3 domain
4853at7147	Complete	3L	13929848	13934190	+	1455.1	892	https://v10-1.orthodb.org/?query=4853at7147	CAP Gly-rich domain
4860at7147	Complete	3L	8903680	8894690	-	893.4	420	https://v10-1.orthodb.org/?query=4860at7147	Ankyrin repeat-containing domain
4872at7147	Complete	X	20934952	20939378	+	1594.8	982	https://v10-1.orthodb.org/?query=4872at7147	Niemann-Pick C1, N-terminal
4886at7147	Complete	3L	11998050	11993755	-	894.9	808	https://v10-1.orthodb.org/?query=4886at7147	Gamma tubulin complex component, C-terminal
4922at7147	Complete	2R	18561169	18554335	-	968.0	694	https://v10-1.orthodb.org/?query=4922at7147	Dbl homology (DH) domain
4924at7147	Complete	3L	12080963	12068137	-	1135.1	751	https://v10-1.orthodb.org/?query=4924at7147	Thrombospondin type-1 (TSP1) repeat
4939at7147	Complete	2L	8484809	8488212	+	1578.0	763	https://v10-1.orthodb.org/?query=4939at7147	Myosin head, motor domain
4953at7147	Complete	2R	14092160	14062328	-	1232.5	784	https://v10-1.orthodb.org/?query=4953at7147	Ankyrin repeat-containing domain
4986at7147	Complete	3L	3094887	3091619	-	1758.5	809	https://v10-1.orthodb.org/?query=4986at7147	Chitin binding domain
5008at7147	Complete	3R	24349307	24355775	+	1333.1	749	https://v10-1.orthodb.org/?query=5008at7147	C2 domain
5032at7147	Complete	3R	20633438	20629749	-	1269.6	839	https://v10-1.orthodb.org/?query=5032at7147	Phosphatidylinositol 3-/4-kinase, catalytic domain
5041at7147	Complete	2L	2323765	2357874	+	1335.3	677	https://v10-1.orthodb.org/?query=5041at7147	EGF-like, conserved site
5086at7147	Complete	4	611402	620355	+	1681.5	862	https://v10-1.orthodb.org/?query=5086at7147	Fibronectin type III
5100at7147	Complete	X	13801678	13811170	+	987.6	545	https://v10-1.orthodb.org/?query=5100at7147	Fungal lipase-like domain
5132at7147	Complete	3R	3849494	3867635	+	1520.6	930	https://v10-1.orthodb.org/?query=5132at7147	Ankyrin repeat-containing domain
5170at7147	Complete	2L	19452285	19447740	-	1910.5	1024	https://v10-1.orthodb.org/?query=5170at7147	DNA topoisomerase, type IIA
5172at7147	Complete	3R	18183346	18179919	-	1336.7	829	https://v10-1.orthodb.org/?query=5172at7147	Importin 13 repeat
5188at7147	Complete	X	9051036	9053274	+	880.1	466	https://v10-1.orthodb.org/?query=5188at7147	SH3 domain
5195at7147	Complete	X	10220548	10229694	+	2122.9	1125	https://v10-1.orthodb.org/?query=5195at7147	Rap/Ran-GAP superfamily
5203at7147	Complete	3R	11749229	11737028	-	1086.8	662	https://v10-1.orthodb.org/?query=5203at7147	ATP-dependent DNA helicase RecQ, zinc-binding domain
5223at7147	Complete	2R	13198998	13202591	+	1683.4	864	https://v10-1.orthodb.org/?query=5223at7147	Aminoacyl-tRNA synthetase, class Ia
5264at7147	Complete	X	13271571	13264984	-	1128.0	652	https://v10-1.orthodb.org/?query=5264at7147	Histone deacetylase
5281at7147	Complete	2L	7023705	7015088	-	1713.6	1065	https://v10-1.orthodb.org/?query=5281at7147	PurM-like, C-terminal domain
5309at7147	Complete	2R	15999963	15994230	-	1944.5	930	https://v10-1.orthodb.org/?query=5309at7147	ATP-citrate lyase/succinyl-CoA ligase
5354at7147	Complete	X	9319491	9324356	+	1929.4	1083	https://v10-1.orthodb.org/?query=5354at7147	ATPase, dynein-related, AAA domain
5382at7147	Complete	X	16350585	16354783	+	1674.9	970	https://v10-1.orthodb.org/?query=5382at7147	Phosphoinositide phospholipase C
5385at7147	Complete	2L	14604909	14601683	-	813.5	601	https://v10-1.orthodb.org/?query=5385at7147	Pleckstrin homology domain
5394at7147	Complete	X	11998501	11993499	-	1823.5	949	https://v10-1.orthodb.org/?query=5394at7147	C-type lectin-like
5396at7147	Complete	2R	17781113	17775250	-	1912.2	1180	https://v10-1.orthodb.org/?query=5396at7147	Phosphatidylinositol-4-phosphate 5-kinase, core
5439at7147	Complete	2L	8404281	8407921	+	1924.0	945	https://v10-1.orthodb.org/?query=5439at7147	Exportin-1, C-terminal
5446at7147	Complete	2L	8438375	8442307	+	955.7	653	https://v10-1.orthodb.org/?query=5446at7147	XPG/Rad2 endonuclease
5461at7147	Complete	2R	22910812	22916086	+	1281.3	773	https://v10-1.orthodb.org/?query=5461at7147	EGF-like, conserved site
5469at7147	Complete	3R	24058400	24062719	+	1976.9	1064	https://v10-1.orthodb.org/?query=5469at7147	SMCs flexible hinge
5481at7147	Complete	2R	23932784	23929233	-	1676.2	793	https://v10-1.orthodb.org/?query=5481at7147	P-type ATPase
5504at7147	Complete	2L	10362507	10358309	-	2073.2	1070	https://v10-1.orthodb.org/?query=5504at7147	Armadillo-type fold
5553at7147	Complete	3R	7237335	7240684	+	456.4	428	https://v10-1.orthodb.org/?query=5553at7147	Chitin binding domain
5561at7147	Complete	2L	16825066	16821326	-	1457.9	826	https://v10-1.orthodb.org/?query=5561at7147	Exportin-2, central domain
5566at7147	Complete	2R	22005219	21988288	-	1136.2	532	https://v10-1.orthodb.org/?query=5566at7147	CUB domain
5585at7147	Complete	2R	21303908	21308994	+	2010.9	1060	https://v10-1.orthodb.org/?query=5585at7147	Ankyrin repeat-containing domain
5593at7147	Complete	3R	24130665	24134326	+	795.3	595	https://v10-1.orthodb.org/?query=5593at7147	Hamartin
5630at7147	Complete	X	2349399	2345536	-	374.4	398	https://v10-1.orthodb.org/?query=5630at7147	WH2 domain
5732at7147	Complete	2L	15752356	15755574	+	1663.0	824	https://v10-1.orthodb.org/?query=5732at7147	ATP-dependent RNA helicase Ski2, C-terminal
5770at7147	Complete	3L	23007323	23024186	+	1269.7	791	https://v10-1.orthodb.org/?query=5770at7147	Immunoglobulin-like domain
5771at7147	Complete	3L	9888569	9884605	-	1803.4	929	https://v10-1.orthodb.org/?query=5771at7147	Transcription initiation factor TFIID subunit 2
5799at7147	Complete	3L	15005062	15001827	-	855.0	665	https://v10-1.orthodb.org/?query=5799at7147	Kazal domain
5848at7147	Complete	X	6098513	6084797	-	1408.2	838	https://v10-1.orthodb.org/?query=5848at7147	WD40-repeat-containing domain
5853at7147	Complete	2R	15682843	15687295	+	1182.7	817	https://v10-1.orthodb.org/?query=5853at7147	Importin-beta, N-terminal domain
5858at7147	Complete	3R	4649686	4654086	+	1885.6	997	https://v10-1.orthodb.org/?query=5858at7147	Importin repeat 4
5868at7147	Complete	3R	29142214	29145492	+	1343.2	802	https://v10-1.orthodb.org/?query=5868at7147	Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase
5950at7147	Complete	2L	13290686	13301062	+	1849.3	891	https://v10-1.orthodb.org/?query=5950at7147	P-type ATPase
5986at7147	Complete	X	13225122	13215637	-	1007.5	707	https://v10-1.orthodb.org/?query=5986at7147	Integrin alpha chain
6006at7147	Complete	3L	1735589	1731330	-	1645.7	977	https://v10-1.orthodb.org/?query=6006at7147	WD40-repeat-containing domain
6011at7147	Complete	2R	14235314	14230776	-	1636.1	811	https://v10-1.orthodb.org/?query=6011at7147	Dynamin superfamily
6029at7147	Complete	X	5743836	5732674	-	1233.5	650	https://v10-1.orthodb.org/?query=6029at7147	von Willebrand factor A-like domain superfamily
6036at7147	Complete	X	19651300	19647577	-	1673.0	996	https://v10-1.orthodb.org/?query=6036at7147	Exportin-1/Importin-beta-like
6066at7147	Complete	3L	19386020	19343273	-	1745.4	932	https://v10-1.orthodb.org/?query=6066at7147	CUB domain
6077at7147	Complete	3R	12356143	12352377	-	870.3	580	https://v10-1.orthodb.org/?query=6077at7147	THAP-type zinc finger
6097at7147	Complete	3R	14592271	14607495	+	1062.9	709	https://v10-1.orthodb.org/?query=6097at7147	DBB domain
6114at7147	Complete	2L	15760574	15757098	-	1457.2	734	https://v10-1.orthodb.org/?query=6114at7147	Carboxylesterase, type B
6155at7147	Complete	2L	8381442	8378421	-	1660.1	861	https://v10-1.orthodb.org/?query=6155at7147	Alanine-tRNA ligase, class IIc
6178at7147	Complete	2L	6724847	6730685	+	1457.3	788	https://v10-1.orthodb.org/?query=6178at7147	Liprin-alpha
6238at7147	Complete	2L	6854245	6860769	+	1881.2	1556	https://v10-1.orthodb.org/?query=6238at7147	BP28, C-terminal domain
6258at7147	Complete	X	7967541	7957420	-	1733.0	916	https://v10-1.orthodb.org/?query=6258at7147	Cyclic nucleotide-binding domain
6281at7147	Complete	X	17656598	17652893	-	1505.8	886	https://v10-1.orthodb.org/?query=6281at7147	Integrator complex subunit 2
6287at7147	Complete	2R	10314273	10321721	+	1297.8	913	https://v10-1.orthodb.org/?query=6287at7147	EGF-like calcium-binding, conserved site
6332at7147	Complete	2R	12028574	12032978	+	1674.8	966	https://v10-1.orthodb.org/?query=6332at7147	Armadillo-type fold
6359at7147	Complete	2L	10276566	10272741	-	1413.0	696	https://v10-1.orthodb.org/?query=6359at7147	Tetratricopeptide repeat
6368at7147	Complete	3L	1307699	1311696	+	1770.6	861	https://v10-1.orthodb.org/?query=6368at7147	Tetratricopeptide repeat
6375at7147	Complete	X	9166538	9170812	+	1126.0	667	https://v10-1.orthodb.org/?query=6375at7147	Zinc finger, RING-type
6383at7147	Complete	X	8531946	8551988	+	1660.7	940	https://v10-1.orthodb.org/?query=6383at7147	Immunoglobulin-like domain
6414at7147	Complete	3L	7147847	7144361	-	854.4	639	https://v10-1.orthodb.org/?query=6414at7147	Uncharacterized protein, isoform A
6417at7147	Complete	3R	11882873	11892294	+	1957.1	953	https://v10-1.orthodb.org/?query=6417at7147	DNA2/NAM7 helicase, AAA domain
6450at7147	Complete	2L	277948	281511	+	1201.1	697	https://v10-1.orthodb.org/?query=6450at7147	Frizzled domain
6461at7147	Complete	2L	13379021	13382178	+	1436.9	699	https://v10-1.orthodb.org/?query=6461at7147	Coatomer subunit beta'
6484at7147	Complete	2R	18993924	19008770	+	1173.0	726	https://v10-1.orthodb.org/?query=6484at7147	NHL repeat
6487at7147	Complete	X	2035068	2025543	-	1662.2	776	https://v10-1.orthodb.org/?query=6487at7147	EF-hand domain
6503at7147	Complete	2R	20322193	20325810	+	428.9	434	https://v10-1.orthodb.org/?query=6503at7147	Tudor domain
6508at7147	Complete	2L	19186128	19189303	+	1012.1	641	https://v10-1.orthodb.org/?query=6508at7147	Gamma-secretase-activating protein, C-terminal domain
6524at7147	Complete	2L	21670987	21665464	-	336.9	263	https://v10-1.orthodb.org/?query=6524at7147	3-oxoacyl-
6536at7147	Complete	3R	5546666	5541034	-	2063.6	1073	https://v10-1.orthodb.org/?query=6536at7147	Uncharacterized protein, isoform A
6537at7147	Complete	2R	11208402	11221412	+	1244.0	916	https://v10-1.orthodb.org/?query=6537at7147	Zinc finger C2H2-type
6539at7147	Complete	3R	18984505	19022013	+	866.6	719	https://v10-1.orthodb.org/?query=6539at7147	SCAR/WAVE family
6572at7147	Complete	3L	10631407	10633918	+	1394.8	641	https://v10-1.orthodb.org/?query=6572at7147	Helicase, C-terminal
6635at7147	Complete	3L	12013072	12008548	-	1676.0	950	https://v10-1.orthodb.org/?query=6635at7147	Ankyrin repeat-containing domain
6656at7147	Complete	2R	19437971	19441788	+	1653.3	838	https://v10-1.orthodb.org/?query=6656at7147	Transcription elongation factor SPT5
6739at7147	Complete	3R	19402956	19400003	-	1141.0	577	https://v10-1.orthodb.org/?query=6739at7147	SNF2-related, N-terminal domain
6751at7147	Complete	3L	1537709	1544072	+	1859.2	1005	https://v10-1.orthodb.org/?query=6751at7147	RUN domain
6780at7147	Complete	3L	264210	259505	-	1406.8	780	https://v10-1.orthodb.org/?query=6780at7147	Staphylococcal nuclease (SNase-like), OB-fold
6804at7147	Complete	X	4918292	4915420	-	1093.5	657	https://v10-1.orthodb.org/?query=6804at7147	Rab-GTPase-TBC domain
6817at7147	Complete	2L	8311571	8316670	+	2277.0	1289	https://v10-1.orthodb.org/?query=6817at7147	ABC transporter type 1, transmembrane domain
6820at7147	Complete	3L	18905493	18908507	+	1780.0	834	https://v10-1.orthodb.org/?query=6820at7147	Tetratricopeptide repeat
6852at7147	Complete	3R	14723573	14698886	-	1138.6	734	https://v10-1.orthodb.org/?query=6852at7147	WW domain
6861at7147	Complete	X	133229	139765	+	1311.2	773	https://v10-1.orthodb.org/?query=6861at7147	Dbl homology (DH) domain
